"EXP","EXPID","ID","ELIC","P1","P2","RTIME","OUT","CF_OUT","CHOICE","CORRECT_CHOICE","TEST","TRIAL","COND","CONT1","CONT2","SYML","SYMR","LR","REW","SESSION","OP1","OP2","EV1","EV2","CATCH","INV","CTIME","DIST","PLOT","DBTIME"
"TestNofixed","4240055669","Bob9","0","0.1","0.9","1363","1","-1","2","1","1","20","-1","1","9","0.8","7","0","41","0","1","0","-0.8","0.8","0","1","432594","-1","-1","15:42:50"
"TestNofixed","2072445860","Bob6","0","0.1","0.9","1332","1","-1","2","1","1","21","-1","1","9","7","0.8","1","18","0","1","0","-0.8","0.8","0","0","433864","-1","-1","15:42:50"
"TestNofixed","6218856862","Bob3","0","0.1","1","1347","1","-1","2","1","1","21","-1","1","10","1","2","0","30","0","1","0","-0.8","1","0","1","435278","-1","-1","15:42:50"
"TestNofixed","771722951","Bob18","0","0.1","1","1341","1","-1","2","1","1","21","-1","1","10","1","2","0","30","0","1","0","-0.8","1","0","1","434602","-1","-1","15:42:50"
"TestNofixed","4754079349","Bob14","0","0.1","1","1335","1","-1","2","1","1","21","-1","1","10","1","14","0","32","0","1","0","-0.8","1","0","1","433889","-1","-1","15:42:50"
"TestNofixed","6262625881","Bob16","0","0.1","0.9","1307","1","-1","2","1","1","21","-1","1","9","0.8","3","0","38","0","1","0","-0.8","0.8","0","1","434318","-1","-1","15:42:50"
"TestNofixed","1706402100","Bob0","0","0.1","1","1327","1","-1","2","1","1","21","-1","1","10","16","1","1","6","0","1","0","-0.8","1","0","0","434674","-1","-1","15:42:51"
"TestNofixed","8972180322","Bob1","0","0.1","0.9","1409","1","-1","2","1","1","21","-1","1","9","13","0.8","1","12","0","1","0","-0.8","0.8","0","0","434701","-1","-1","15:42:51"
"TestNofixed","2366748491","Bob19","0","0.1","1","1458","1","-1","2","1","1","21","-1","1","10","7","1","1","24","0","1","0","-0.8","1","0","0","433789","-1","-1","15:42:51"
"TestNofixed","8587025972","Bob7","0","0.1","1","1414","1","-1","2","1","1","21","-1","1","10","14","1","1","20","0","1","0","-0.8","1","0","0","436508","-1","-1","15:42:51"
"TestNofixed","8251133315","Bob4","0","0.1","0.9","1355","1","-1","2","1","1","21","-1","1","9","17","0.8","1","28","0","1","0","-0.8","0.8","0","0","433876","-1","-1","15:42:51"
"TestNofixed","6830269375","Bob2","0","0.1","0.9","1361","1","-1","2","1","1","21","-1","1","9","0.8","14","0","36","0","1","0","-0.8","0.8","0","1","433462","-1","-1","15:42:52"
"TestNofixed","9967949007","Bob17","0","0.1","1","1303","1","-1","2","1","1","21","-1","1","10","7","1","1","10","0","1","0","-0.8","1","0","0","435654","-1","-1","15:42:52"
"TestNofixed","6362732726","Bob12","0","0.1","0.9","1370","1","-1","2","1","1","21","-1","1","9","0.8","2","0","30","0","1","0","-0.8","0.8","0","1","434906","-1","-1","15:42:52"
"TestNofixed","3756240975","Bob10","0","0.1","0.8","1356","-1","-1","2","1","1","21","-1","1","8","0.6","10","0","32","0","1","0","-0.8","0.6","0","1","434392","-1","-1","15:42:52"
"TestNofixed","1379523385","Bob15","0","0.1","0.9","1348","1","-1","2","1","1","21","-1","1","9","0.8","12","0","12","0","1","0","-0.8","0.8","0","1","433526","-1","-1","15:42:52"
"TestNofixed","7398521007","Bob5","0","0.1","1","1449","1","-1","2","1","1","22","-1","1","10","6","1","1","39","0","1","0","-0.8","1","0","0","437082","-1","-1","15:42:53"
"TestNofixed","4314484536","Bob13","0","0.1","1","1423","1","1","2","1","1","22","-1","1","10","13","1","1","39","0","1","0","-0.8","1","0","0","436121","-1","-1","15:42:53"
"TestNofixed","9759079824","Bob8","0","0.1","1","1331","1","-1","2","1","1","22","-1","1","10","6","1","1","33","0","1","0","-0.8","1","0","0","438134","-1","-1","15:42:53"
"TestNofixed","4904363469","Bob11","0","0.1","0.9","1297","1","-1","2","1","1","21","-1","1","9","0.8","10","0","16","0","1","0","-0.8","0.8","0","1","435547","-1","-1","15:42:53"
"TestNofixed","4240055669","Bob9","0","0.1","1","1358","1","-1","2","1","1","21","-1","1","10","1","7","0","42","0","1","0","-0.8","1","0","1","435858","-1","-1","15:42:53"
"TestNofixed","2072445860","Bob6","0","0.1","1","1366","1","-1","2","1","1","22","-1","1","10","7","1","1","19","0","1","0","-0.8","1","0","0","437140","-1","-1","15:42:53"
"TestNofixed","6218856862","Bob3","0","0.8","0","1357","1","-1","1","1","1","22","-1","8","0","12","-1","0","31","0","1","0","0.6","-1","0","0","438546","-1","-1","15:42:53"
"TestNofixed","6262625881","Bob16","0","0.1","1","1344","1","-1","2","1","1","22","-1","1","10","3","1","1","39","0","1","0","-0.8","1","0","0","437574","-1","-1","15:42:53"
"TestNofixed","4754079349","Bob14","0","0.8","0","1413","1","-1","1","1","1","22","-1","8","0","11","-1","0","33","0","1","0","0.6","-1","0","0","437213","-1","-1","15:42:53"
"TestNofixed","771722951","Bob18","0","0.8","0","1457","1","-1","1","1","1","22","-1","8","0","-1","7","1","31","0","1","0","0.6","-1","0","1","437967","-1","-1","15:42:53"
"TestNofixed","1706402100","Bob0","0","0.8","0","1353","1","-1","1","1","1","22","-1","8","0","-1","8","1","7","0","1","0","0.6","-1","0","1","437937","-1","-1","15:42:54"
"TestNofixed","2366748491","Bob19","0","0.8","0","1338","-1","-1","1","1","1","22","-1","8","0","14","-1","0","23","0","1","0","0.6","-1","0","0","437034","-1","-1","15:42:55"
"TestNofixed","8972180322","Bob1","0","0.1","1","1447","1","-1","2","1","1","22","-1","1","10","1","13","0","13","0","1","0","-0.8","1","0","1","438061","-1","-1","15:42:55"
"TestNofixed","8587025972","Bob7","0","0.8","0","1283","-1","-1","1","1","1","22","-1","8","0","12","-1","0","19","0","1","0","0.6","-1","0","0","439711","-1","-1","15:42:55"
"TestNofixed","8251133315","Bob4","0","0.1","1","1327","1","-1","2","1","1","22","-1","1","10","17","1","1","29","0","1","0","-0.8","1","0","0","437111","-1","-1","15:42:55"
"TestNofixed","6830269375","Bob2","0","0.1","1","1351","1","-1","2","1","1","22","-1","1","10","1","14","0","37","0","1","0","-0.8","1","0","1","436724","-1","-1","15:42:55"
"TestNofixed","9967949007","Bob17","0","0.8","0","1348","-1","1","2","0","1","22","-1","8","0","3","-1","1","9","0","1","0","0.6","-1","0","0","438915","-1","-1","15:42:55"
"TestNofixed","1379523385","Bob15","0","0.1","1","1338","1","1","2","1","1","22","-1","1","10","1","12","0","13","0","1","0","-0.8","1","0","1","436771","-1","-1","15:42:55"
"TestNofixed","6362732726","Bob12","0","0.1","1","1380","1","-1","2","1","1","22","-1","1","10","2","1","1","31","0","1","0","-0.8","1","0","0","438198","-1","-1","15:42:55"
"TestNofixed","3756240975","Bob10","0","0.1","0.9","1389","1","-1","2","1","1","22","-1","1","9","10","0.8","1","33","0","1","0","-0.8","0.8","0","0","437686","-1","-1","15:42:55"
"TestNofixed","7398521007","Bob5","0","0.8","0","1332","-1","-1","1","1","1","23","-1","8","0","-1","4","1","38","0","1","0","0.6","-1","0","1","440319","-1","-1","15:42:56"
"TestNofixed","4314484536","Bob13","0","0.8","0","1298","1","-1","1","1","1","23","-1","8","0","-1","8","1","40","0","1","0","0.6","-1","0","1","439337","-1","-1","15:42:56"
"TestNofixed","9759079824","Bob8","0","0.8","0","1336","1","-1","1","1","1","23","-1","8","0","-1","10","1","34","0","1","0","0.6","-1","0","1","441385","-1","-1","15:42:56"
"TestNofixed","4904363469","Bob11","0","0.1","1","1312","1","-1","2","1","1","22","-1","1","10","1","10","0","17","0","1","0","-0.8","1","0","1","438772","-1","-1","15:42:56"
"TestNofixed","2072445860","Bob6","0","0.9","0.2","1338","1","-1","1","1","1","23","-1","9","2","0.8","-0.6","0","20","0","0","0","0.8","-0.6","1","0","440397","-1","-1","15:42:56"
"TestNofixed","4240055669","Bob9","0","0.8","0","1435","1","-1","1","1","1","22","-1","8","0","9","-1","0","43","0","1","0","0.6","-1","0","0","439214","-1","-1","15:42:56"
"TestNofixed","6218856862","Bob3","0","0.8","0.1","1356","1","-1","1","1","1","23","-1","8","1","12","-0.8","0","32","0","1","0","0.6","-0.8","0","0","441817","-1","-1","15:42:57"
"TestNofixed","4754079349","Bob14","0","0.8","0.1","1389","1","-1","1","1","1","23","-1","8","1","-0.8","11","1","34","0","1","0","0.6","-0.8","0","1","440520","-1","-1","15:42:57"
"TestNofixed","771722951","Bob18","0","0.7","0.2","1476","1","-1","1","1","1","23","-1","7","2","-0.6","0.4","1","32","0","0","0","0.4","-0.6","1","1","441349","-1","-1","15:42:57"
"TestNofixed","6262625881","Bob16","0","0.8","0","1546","-1","-1","1","1","1","23","-1","8","0","-1","8","1","38","0","1","0","0.6","-1","0","1","441034","-1","-1","15:42:57"
"TestNofixed","1706402100","Bob0","0","0.8","0.1","1293","1","-1","1","1","1","23","-1","8","1","0.6","-0.8","0","8","0","0","0","0.6","-0.8","1","0","441141","-1","-1","15:42:57"
"TestNofixed","8587025972","Bob7","0","0.8","0.1","1309","1","-1","1","1","1","23","-1","8","1","12","-0.8","0","20","0","1","0","0.6","-0.8","0","0","442927","-1","-1","15:42:58"
"TestNofixed","8972180322","Bob1","0","0.8","0","1317","1","-1","1","1","1","23","-1","8","0","9","-1","0","14","0","1","0","0.6","-1","0","0","441285","-1","-1","15:42:58"
"TestNofixed","2366748491","Bob19","0","0.8","0.1","1354","1","-1","1","1","1","23","-1","8","1","-0.8","14","1","24","0","1","0","0.6","-0.8","0","1","440294","-1","-1","15:42:58"
"TestNofixed","8251133315","Bob4","0","0.8","0","1331","-1","-1","1","1","1","23","-1","8","0","5","-1","0","28","0","1","0","0.6","-1","0","0","440349","-1","-1","15:42:58"
"TestNofixed","6830269375","Bob2","0","0.8","0","1306","-1","-1","1","1","1","23","-1","8","0","5","-1","0","36","0","1","0","0.6","-1","0","0","439935","-1","-1","15:42:58"
"TestNofixed","6362732726","Bob12","0","0.8","0","1403","1","-1","1","1","1","23","-1","8","0","-1","17","1","32","0","1","0","0.6","-1","0","1","441509","-1","-1","15:42:58"
"TestNofixed","9967949007","Bob17","0","0.8","0.1","1516","-1","-1","1","1","1","23","-1","8","1","-0.8","3","1","8","0","1","0","0.6","-0.8","0","1","442346","-1","-1","15:42:58"
"TestNofixed","1379523385","Bob15","0","0.8","0","1476","1","-1","1","1","1","23","-1","8","0","-1","8","1","14","0","1","0","0.6","-1","0","1","440159","-1","-1","15:42:58"
"TestNofixed","3756240975","Bob10","0","0.1","1","1461","1","-1","2","1","1","23","-1","1","10","1","10","0","34","0","1","0","-0.8","1","0","1","441064","-1","-1","15:42:58"
"TestNofixed","7398521007","Bob5","0","0.8","0.1","1332","1","-1","1","1","1","24","-1","8","1","-0.8","4","1","39","0","1","0","0.6","-0.8","0","1","443561","-1","-1","15:42:59"
"TestNofixed","4314484536","Bob13","0","0.8","0.1","1327","1","-1","1","1","1","24","-1","8","1","-0.8","8","1","41","0","1","0","0.6","-0.8","0","1","442574","-1","-1","15:42:59"
"TestNofixed","9759079824","Bob8","0","0.8","0.1","1331","1","-1","1","1","1","24","-1","8","1","10","-0.8","0","35","0","1","0","0.6","-0.8","0","0","444622","-1","-1","15:42:59"
"TestNofixed","4904363469","Bob11","0","0.8","0","1339","1","-1","1","1","1","23","-1","8","0","-1","6","1","18","0","1","0","0.6","-1","0","1","442016","-1","-1","15:42:59"
"TestNofixed","4240055669","Bob9","0","0.8","0.1","1320","1","1","1","1","1","23","-1","8","1","-0.8","9","1","44","0","1","0","0.6","-0.8","0","1","442440","-1","-1","15:43:00"
"TestNofixed","6218856862","Bob3","0","0.7","0.2","1327","1","-1","1","1","1","24","-1","7","2","0.4","-0.6","0","33","0","0","0","0.4","-0.6","1","0","445059","-1","-1","15:43:00"
"TestNofixed","2072445860","Bob6","0","0.8","0","1479","1","-1","1","1","1","24","-1","8","0","17","-1","0","21","0","1","0","0.6","-1","0","0","443783","-1","-1","15:43:00"
"TestNofixed","771722951","Bob18","0","0.8","0.1","1310","1","-1","1","1","1","24","-1","8","1","7","-0.8","0","33","0","1","0","0.6","-0.8","0","0","444566","-1","-1","15:43:00"
"TestNofixed","4754079349","Bob14","0","0.8","0.2","1435","-1","1","1","1","1","24","-1","8","2","-0.6","11","1","33","0","1","0","0.6","-0.6","0","1","443905","-1","-1","15:43:00"
"TestNofixed","6262625881","Bob16","0","0.8","0.1","1401","-1","-1","1","1","1","24","-1","8","1","8","-0.8","0","37","0","1","0","0.6","-0.8","0","0","444341","-1","-1","15:43:00"
"TestNofixed","1706402100","Bob0","0","0.8","0.1","1345","1","1","1","1","1","24","-1","8","1","8","-0.8","0","9","0","1","0","0.6","-0.8","0","0","444397","-1","-1","15:43:01"
"TestNofixed","8972180322","Bob1","0","0.8","0.1","1277","1","-1","1","1","1","24","-1","8","1","-0.8","9","1","15","0","1","0","0.6","-0.8","0","1","444469","-1","-1","15:43:01"
"TestNofixed","8587025972","Bob7","0","0.8","0.2","1341","-1","-1","1","1","1","24","-1","8","2","-0.6","12","1","19","0","1","0","0.6","-0.6","0","1","446174","-1","-1","15:43:01"
"TestNofixed","2366748491","Bob19","0","0.8","0.2","1363","1","-1","1","1","1","24","-1","8","2","14","-0.6","0","25","0","1","0","0.6","-0.6","0","0","443563","-1","-1","15:43:01"
"TestNofixed","8251133315","Bob4","0","0.8","0.1","1357","-1","-1","1","1","1","24","-1","8","1","5","-0.8","0","27","0","1","0","0.6","-0.8","0","0","443611","-1","-1","15:43:01"
"TestNofixed","6830269375","Bob2","0","0.8","0.1","1395","1","1","1","1","1","24","-1","8","1","5","-0.8","0","37","0","1","0","0.6","-0.8","0","0","443239","-1","-1","15:43:01"
"TestNofixed","3756240975","Bob10","0","0.8","0","1344","1","-1","1","1","1","24","-1","8","0","-1","8","1","35","0","1","0","0.6","-1","0","1","444322","-1","-1","15:43:02"
"TestNofixed","6362732726","Bob12","0","0.8","0.1","1445","-1","-1","1","1","1","24","-1","8","1","-0.8","17","1","31","0","1","0","0.6","-0.8","0","1","444879","-1","-1","15:43:02"
"TestNofixed","9967949007","Bob17","0","0.8","0.2","1413","1","1","1","1","1","24","-1","8","2","3","-0.6","0","9","0","1","0","0.6","-0.6","0","0","445668","-1","-1","15:43:02"
"TestNofixed","1379523385","Bob15","0","0.8","0.1","1422","-1","-1","1","1","1","24","-1","8","1","8","-0.8","0","13","0","1","0","0.6","-0.8","0","0","443511","-1","-1","15:43:02"
"TestNofixed","7398521007","Bob5","0","0.8","0.2","1315","1","-1","1","1","1","25","-1","8","2","-0.6","4","1","40","0","1","0","0.6","-0.6","0","1","446807","-1","-1","15:43:03"
"TestNofixed","4314484536","Bob13","0","0.8","0.2","1335","1","-1","1","1","1","25","-1","8","2","-0.6","8","1","42","0","1","0","0.6","-0.6","0","1","445817","-1","-1","15:43:03"
"TestNofixed","9759079824","Bob8","0","0.8","0.2","1256","1","-1","1","1","1","25","-1","8","2","-0.6","10","1","36","0","1","0","0.6","-0.6","0","1","447786","-1","-1","15:43:03"
"TestNofixed","4904363469","Bob11","0","0.8","0.1","1309","1","-1","1","1","1","24","-1","8","1","6","-0.8","0","19","0","1","0","0.6","-0.8","0","0","445233","-1","-1","15:43:03"
"TestNofixed","4240055669","Bob9","0","0.8","0.2","1350","1","-1","1","1","1","24","-1","8","2","-0.6","9","1","45","0","1","0","0.6","-0.6","0","1","445697","-1","-1","15:43:03"
"TestNofixed","2072445860","Bob6","0","0.8","0.1","1479","1","-1","1","1","1","25","-1","8","1","17","-0.8","0","22","0","1","0","0.6","-0.8","0","0","447201","-1","-1","15:43:03"
"TestNofixed","6218856862","Bob3","0","0.8","0.2","1507","-1","-1","1","1","1","25","-1","8","2","12","-0.6","0","32","0","1","0","0.6","-0.6","0","0","448475","-1","-1","15:43:03"
"TestNofixed","771722951","Bob18","0","0.8","0.2","1393","1","-1","1","1","1","25","-1","8","2","7","-0.6","0","34","0","1","0","0.6","-0.6","0","0","447869","-1","-1","15:43:03"
"TestNofixed","6262625881","Bob16","0","0.8","0.2","1303","1","-1","1","1","1","25","-1","8","2","8","-0.6","0","38","0","1","0","0.6","-0.6","0","0","447563","-1","-1","15:43:03"
"TestNofixed","4754079349","Bob14","0","0.8","0.3","1393","1","-1","1","1","1","25","-1","8","3","-0.4","11","1","34","0","1","0","0.6","-0.4","0","1","447212","-1","-1","15:43:03"
"TestNofixed","1706402100","Bob0","0","0.8","0.2","1459","1","-1","1","1","1","25","-1","8","2","8","-0.6","0","10","0","1","0","0.6","-0.6","0","0","447766","-1","-1","15:43:04"
"TestNofixed","8972180322","Bob1","0","0.8","0.2","1267","1","-1","1","1","1","25","-1","8","2","9","-0.6","0","16","0","1","0","0.6","-0.6","0","0","447648","-1","-1","15:43:04"
"TestNofixed","8587025972","Bob7","0","0.8","0.3","1319","-1","1","2","0","1","25","-1","8","3","12","-0.4","1","18","0","1","0","0.6","-0.4","0","0","449402","-1","-1","15:43:04"
"TestNofixed","2366748491","Bob19","0","0.8","0.3","1301","1","1","1","1","1","25","-1","8","3","14","-0.4","0","26","0","1","0","0.6","-0.4","0","0","446769","-1","-1","15:43:04"
"TestNofixed","6830269375","Bob2","0","0.8","0.2","1418","1","-1","1","1","1","25","-1","8","2","5","-0.6","0","38","0","1","0","0.6","-0.6","0","0","446583","-1","-1","15:43:05"
"TestNofixed","8251133315","Bob4","0","0.8","0.2","1553","1","-1","1","1","1","25","-1","8","2","5","-0.6","0","28","0","1","0","0.6","-0.6","0","0","447077","-1","-1","15:43:05"
"TestNofixed","3756240975","Bob10","0","0.8","0.1","1322","1","-1","1","1","1","25","-1","8","1","8","-0.8","0","36","0","1","0","0.6","-0.8","0","0","447571","-1","-1","15:43:05"
"TestNofixed","9967949007","Bob17","0","0.8","0.3","1400","-1","1","2","0","1","25","-1","8","3","3","-0.4","1","8","0","1","0","0.6","-0.4","0","0","448976","-1","-1","15:43:05"
"TestNofixed","1379523385","Bob15","0","0.8","0.2","1424","1","-1","1","1","1","25","-1","8","2","8","-0.6","0","14","0","1","0","0.6","-0.6","0","0","446840","-1","-1","15:43:05"
"TestNofixed","6362732726","Bob12","0","0.8","0.2","1473","1","1","1","1","1","25","-1","8","2","17","-0.6","0","32","0","1","0","0.6","-0.6","0","0","448266","-1","-1","15:43:05"
"TestNofixed","4314484536","Bob13","0","0.8","0.3","1302","1","1","1","1","1","26","-1","8","3","8","-0.4","0","43","0","1","0","0.6","-0.4","0","0","449024","-1","-1","15:43:06"
"TestNofixed","7398521007","Bob5","0","0.8","0.3","1317","1","1","1","1","1","26","-1","8","3","4","-0.4","0","41","0","1","0","0.6","-0.4","0","0","450047","-1","-1","15:43:06"
"TestNofixed","9759079824","Bob8","0","0.8","0.3","1294","1","-1","1","1","1","26","-1","8","3","10","-0.4","0","37","0","1","0","0.6","-0.4","0","0","450990","-1","-1","15:43:06"
"TestNofixed","4904363469","Bob11","0","0.8","0.2","1294","1","-1","1","1","1","25","-1","8","2","6","-0.6","0","20","0","1","0","0.6","-0.6","0","0","448434","-1","-1","15:43:06"
"TestNofixed","4240055669","Bob9","0","0.8","0.3","1331","1","1","1","1","1","25","-1","8","3","9","-0.4","0","46","0","1","0","0.6","-0.4","0","0","448949","-1","-1","15:43:06"
"TestNofixed","2072445860","Bob6","0","0.8","0.2","1412","1","-1","1","1","1","26","-1","8","2","-0.6","17","1","23","0","1","0","0.6","-0.6","0","1","450522","-1","-1","15:43:07"
"TestNofixed","6218856862","Bob3","0","0.8","0.3","1435","-1","1","1","1","1","26","-1","8","3","12","-0.4","0","31","0","1","0","0.6","-0.4","0","0","451836","-1","-1","15:43:07"
"TestNofixed","771722951","Bob18","0","0.8","0.3","1395","-1","-1","1","1","1","26","-1","8","3","7","-0.4","0","33","0","1","0","0.6","-0.4","0","0","451174","-1","-1","15:43:07"
"TestNofixed","6262625881","Bob16","0","0.8","0.3","1472","-1","-1","1","1","1","26","-1","8","3","8","-0.4","0","37","0","1","0","0.6","-0.4","0","0","450948","-1","-1","15:43:07"
"TestNofixed","4754079349","Bob14","0","0.8","0.4","1444","1","1","1","1","1","26","-1","8","4","-0.2","11","1","35","0","1","0","0.6","-0.2","0","1","450563","-1","-1","15:43:07"
"TestNofixed","1706402100","Bob0","0","0.8","0.3","1297","1","-1","1","1","1","26","-1","8","3","8","-0.4","0","11","0","1","0","0.6","-0.4","0","0","450972","-1","-1","15:43:07"
"TestNofixed","8972180322","Bob1","0","0.8","0.3","1273","1","-1","1","1","1","26","-1","8","3","-0.4","9","1","17","0","1","0","0.6","-0.4","0","1","450829","-1","-1","15:43:07"
"TestNofixed","8587025972","Bob7","0","0.8","0.4","1265","1","-1","1","1","1","26","-1","8","4","12","-0.2","0","19","0","1","0","0.6","-0.2","0","0","452590","-1","-1","15:43:07"
"TestNofixed","2366748491","Bob19","0","0.8","0.4","1266","1","1","1","1","1","26","-1","8","4","-0.2","14","1","27","0","1","0","0.6","-0.2","0","1","449946","-1","-1","15:43:07"
"TestNofixed","6830269375","Bob2","0","0.8","0.3","1343","-1","-1","1","1","1","26","-1","8","3","-0.4","5","1","37","0","1","0","0.6","-0.4","0","1","449838","-1","-1","15:43:08"
"TestNofixed","8251133315","Bob4","0","0.8","0.3","1401","-1","-1","1","1","1","26","-1","8","3","5","-0.4","0","27","0","1","0","0.6","-0.4","0","0","450390","-1","-1","15:43:08"
"TestNofixed","3756240975","Bob10","0","0.8","0.2","1325","1","-1","1","1","1","26","-1","8","2","-0.6","8","1","37","0","1","0","0.6","-0.6","0","1","450804","-1","-1","15:43:08"
"TestNofixed","9967949007","Bob17","0","0.8","0.4","1346","1","1","2","0","1","26","-1","8","4","3","-0.2","1","9","0","1","0","0.6","-0.2","0","0","452241","-1","-1","15:43:08"
"TestNofixed","1379523385","Bob15","0","0.8","0.3","1421","1","-1","1","1","1","26","-1","8","3","-0.4","8","1","15","0","1","0","0.6","-0.4","0","1","450178","-1","-1","15:43:08"
"TestNofixed","6362732726","Bob12","0","0.8","0.3","1478","1","-1","1","1","1","26","-1","8","3","17","-0.4","0","33","0","1","0","0.6","-0.4","0","0","451658","-1","-1","15:43:08"
"TestNofixed","7398521007","Bob5","0","0.8","0.4","1289","-1","1","1","1","1","27","-1","8","4","4","-0.2","0","40","0","1","0","0.6","-0.2","0","0","453243","-1","-1","15:43:09"
"TestNofixed","4314484536","Bob13","0","0.8","0.4","1297","1","-1","1","1","1","27","-1","8","4","-0.2","8","1","44","0","1","0","0.6","-0.2","0","1","452226","-1","-1","15:43:09"
"TestNofixed","9759079824","Bob8","0","0.8","0.4","1281","1","1","1","1","1","27","-1","8","4","-0.2","10","1","38","0","1","0","0.6","-0.2","0","1","454177","-1","-1","15:43:09"
"TestNofixed","4904363469","Bob11","0","0.8","0.3","1317","1","-1","1","1","1","26","-1","8","3","6","-0.4","0","21","0","1","0","0.6","-0.4","0","0","451657","-1","-1","15:43:09"
"TestNofixed","4240055669","Bob9","0","0.8","0.4","1387","1","-1","1","1","1","26","-1","8","4","9","-0.2","0","47","0","1","0","0.6","-0.2","0","0","452244","-1","-1","15:43:10"
"TestNofixed","2072445860","Bob6","0","0.8","0.3","1408","-1","-1","1","1","1","27","-1","8","3","-0.4","17","1","22","0","1","0","0.6","-0.4","0","1","453839","-1","-1","15:43:10"
"TestNofixed","771722951","Bob18","0","0.8","0.4","1349","1","-1","1","1","1","27","-1","8","4","7","-0.2","0","34","0","1","0","0.6","-0.2","0","0","454438","-1","-1","15:43:10"
"TestNofixed","6218856862","Bob3","0","0.8","0.4","1404","1","1","1","1","1","27","-1","8","4","-0.2","12","1","32","0","1","0","0.6","-0.2","0","1","455147","-1","-1","15:43:10"
"TestNofixed","6262625881","Bob16","0","0.8","0.4","1385","1","-1","1","1","1","27","-1","8","4","-0.2","8","1","38","0","1","0","0.6","-0.2","0","1","454251","-1","-1","15:43:10"
"TestNofixed","4754079349","Bob14","0","0.8","0.5","1397","1","-1","1","1","1","27","-1","8","5","0","11","1","36","0","1","0","0.6","0","0","1","453879","-1","-1","15:43:10"
"TestNofixed","1706402100","Bob0","0","0.8","0.4","1300","1","-1","1","1","1","27","-1","8","4","-0.2","8","1","12","0","1","0","0.6","-0.2","0","1","454178","-1","-1","15:43:10"
"TestNofixed","8972180322","Bob1","0","0.8","0.4","1273","1","-1","1","1","1","27","-1","8","4","9","-0.2","0","18","0","1","0","0.6","-0.2","0","0","454008","-1","-1","15:43:11"
"TestNofixed","8587025972","Bob7","0","0.8","0.5","1239","1","-1","1","1","1","27","-1","8","5","12","0","0","20","0","1","0","0.6","0","0","0","455735","-1","-1","15:43:11"
"TestNofixed","2366748491","Bob19","0","0.8","0.5","1283","1","-1","1","1","1","27","-1","8","5","14","0","0","28","0","1","0","0.6","0","0","0","453135","-1","-1","15:43:11"
"TestNofixed","6830269375","Bob2","0","0.8","0.4","1302","-1","-1","1","1","1","27","-1","8","4","-0.2","5","1","36","0","1","0","0.6","-0.2","0","1","453045","-1","-1","15:43:11"
"TestNofixed","8251133315","Bob4","0","0.8","0.4","1345","1","1","1","1","1","27","-1","8","4","-0.2","5","1","28","0","1","0","0.6","-0.2","0","1","453643","-1","-1","15:43:11"
"TestNofixed","3756240975","Bob10","0","0.8","0.3","1360","1","1","1","1","1","27","-1","8","3","8","-0.4","0","38","0","1","0","0.6","-0.4","0","0","454074","-1","-1","15:43:11"
"TestNofixed","9967949007","Bob17","0","0.8","0.5","1357","1","1","1","1","1","27","-1","8","5","0","3","1","10","0","1","0","0.6","0","0","1","455505","-1","-1","15:43:12"
"TestNofixed","1379523385","Bob15","0","0.8","0.4","1464","1","-1","1","1","1","27","-1","8","4","8","-0.2","0","16","0","1","0","0.6","-0.2","0","0","453560","-1","-1","15:43:12"
"TestNofixed","6362732726","Bob12","0","0.8","0.4","1445","1","-1","1","1","1","27","-1","8","4","17","-0.2","0","34","0","1","0","0.6","-0.2","0","0","455008","-1","-1","15:43:12"
"TestNofixed","9759079824","Bob8","0","0.8","0.5","1282","1","1","1","1","1","28","-1","8","5","0","10","1","39","0","1","0","0.6","0","0","1","457366","-1","-1","15:43:12"
"TestNofixed","7398521007","Bob5","0","0.8","0.5","1316","1","-1","1","1","1","28","-1","8","5","4","0","0","41","0","1","0","0.6","0","0","0","456485","-1","-1","15:43:12"
"TestNofixed","4314484536","Bob13","0","0.8","0.5","1375","-1","-1","1","1","1","28","-1","8","5","8","0","0","43","0","1","0","0.6","0","0","0","455508","-1","-1","15:43:12"
"TestNofixed","4904363469","Bob11","0","0.8","0.4","1417","-1","-1","1","1","1","27","-1","8","4","6","-0.2","0","20","0","1","0","0.6","-0.2","0","0","454995","-1","-1","15:43:12"
"TestNofixed","4240055669","Bob9","0","0.8","0.5","1319","1","-1","1","1","1","27","-1","8","5","0","9","1","48","0","1","0","0.6","0","0","1","455475","-1","-1","15:43:13"
"TestNofixed","2072445860","Bob6","0","0.8","0.4","1424","-1","-1","1","1","1","28","-1","8","4","-0.2","17","1","21","0","1","0","0.6","-0.2","0","1","457181","-1","-1","15:43:13"
"TestNofixed","771722951","Bob18","0","0.8","0.5","1459","1","-1","1","1","1","28","-1","8","5","0","7","1","35","0","1","0","0.6","0","0","1","457841","-1","-1","15:43:13"
"TestNofixed","6218856862","Bob3","0","0.8","0.5","1536","1","1","1","1","1","28","-1","8","5","12","0","0","33","0","1","0","0.6","0","0","0","458598","-1","-1","15:43:13"
"TestNofixed","6262625881","Bob16","0","0.8","0.5","1436","1","1","1","1","1","28","-1","8","5","8","0","0","39","0","1","0","0.6","0","0","0","457596","-1","-1","15:43:13"
"TestNofixed","4754079349","Bob14","0","0.8","0.6","1428","1","1","1","1","1","28","-1","8","6","11","0.2","0","37","0","1","0","0.6","0.2","0","0","457218","-1","-1","15:43:13"
